source_url,title,category,document_type,content_type,file_path,parent_url,parent_title,anchor_text,text,text_length,linked_documents_count,ocr_required,processing_status,keep,reason,quality_flag,hash
https://www.mpr.gov.ba/en/publikacije,Publikacije,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/en/menu/menu_cmk0hvhe7001yk03ult6lo8pz,Publications/Manuals,Publications,Hrvatski Bosanski Српски English EN Ministry of Justice of Bosnia and Herzegovina Ministry of Justice of Bosnia and Herzegovina Hrvatski Bosanski Српски English EN Ministry Areas of work Laws/Contracts Projects/Strategies Publications/Manuals Tenders/Public announcements Info/Access to information Home | Publications/Manuals | Publications Publikacije,353,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,6ca69b5782f1cfa2686e2c0aef3639c5
https://www.mpr.gov.ba/sr/meni/menu_cmk9dku4y0007ck3uo3tenslb,Закон о слободи приступа информацијама у Босни и Херцеговини,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Закон о слободи приступа информацијама у Босни и Херцеговини,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Закон о слободи приступа информацијама у Босни и Херцеговини Закон о слободи приступа информацијама у Босни и Херцеговини,444,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,4cfa5c62383695faff430ead0d4fe5f4
https://www.mpr.gov.ba/sr/meni/menu_cmk9dmq8b000jck3u1kkakejx,Правилник о садржају и начину вођења регистра захтјева за приступ информацијама,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Правилник о садржају и начину вођења регистра захтјева за приступ информацијама,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Правилник о садржају и начину вођења регистра захтјева за приступ информацијама Правилник о садржају и начину вођења регистра захтјева за приступ информацијама,482,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,8ae2d76a34c4dde72530ba6be079feb5
https://www.mpr.gov.ba/sr/meni/menu_cmk9dlrol000dck3ukukfthys,Водич за приступ информацијама,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Водич за приступ информацијама,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Водич за приступ информацијама Водич за приступ информацијама,384,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,8a65a1a609281a28922768a9be0299ea
https://www.mpr.gov.ba/sr/meni/menu_cmk9dnql1000pck3uelpq2l1z,Трошкови умножавања по ЗОСПИ-у,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Трошкови умножавања по ЗОСПИ-у,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Трошкови умножавања по ЗОСПИ-у Трошкови умножавања по ЗОСПИ-у,384,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,2068617a0977c29f9190880153c0c9f2
https://www.mpr.gov.ba/sr/meni/menu_cmk9dpcxk0011ck3uq5kn0wok,Притужбе и пријаве коруптивног понашања у Министарству правде Босне и Херцеговине,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Притужбе и пријаве коруптивног понашања у Министарству правде Босне и Херцеговине,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Притужбе и пријаве коруптивног понашања у Министарству правде Босне и Херцеговине Притужбе и пријаве коруптивног понашања у Министарству правде Босне и Херцеговине,486,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,dc75dd583fce2a384ae9a8779174f481
https://www.mpr.gov.ba/sr/meni/menu_cmk9dok25000vck3uwmjpyi3b,Извјештаји о поступању по ЗОСПИ на разини институција БиХ,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Извјештаји о поступању по ЗОСПИ на разини институција БиХ,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Извјештаји о поступању по ЗОСПИ на разини институција БиХ Извјештаји о поступању по ЗОСПИ на разини институција БиХ,438,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,bfdfd64855894fb6c539f7ce0444f680
https://www.mpr.gov.ba/sr/meni/menu_cmk9dptgy0017ck3uma0ca0ej,ЕУ4Јустице,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,ЕУ4Јустице,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | ЕУ4Јустице ЕУ4Јустице,344,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,5be7f2fe9e8c59e3f7f5df89fc9ba604
https://www.mpr.gov.ba/sr/meni/menu_cmk9dqrvc001dck3uoxmebciw,Питања у вези примјене закона и ставови,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Питања у вези примјене закона и ставови,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Питања у вези примјене закона и ставови Питања у вези примјене закона и ставови,402,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,aaeb8b87d3331ea568393d89d72226be
https://www.mpr.gov.ba/sr/meni/menu_cmk9drg47001jck3u8s9v3ntl,Огласна плоча,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Огласна плоча,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Огласна плоча Огласна плоча,350,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,3a45d8382af617a3080569f442b08133
https://www.mpr.gov.ba/sr/meni/menu_cmk9ds0cw001pck3ur4xqgbx7,Транспарентност,ostalo,html,text/html; charset=utf-8,,https://www.mpr.gov.ba/sr/meni/menu_cmk0hx0bt002ak03um9i9mt6e,Инфо/Приступ информацијама,Транспарентност,Hrvatski Bosanski Српски English SR Министарство правде Босне и Херцеговине Министарство правде Босне и Херцеговине Hrvatski Bosanski Српски English SR Министарство Области рада Закони/Уговори Пројекти/Стратегије Публикације/Приручници Тендери/Јавни огласи Инфо/Приступ информацијама Почетна | Инфо/Приступ информацијама | Транспарентност Транспарентност,354,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,efb4ae088ad0bba2f7989fd137808319
https://mpr.gov.ba/en/minister-of-justice-of-bih,Minister of Justice of BiH,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Minister of Justice of BiH,"Minister of Justice of BiH Davor Bunoza, law graduate Contact Address: Trg BiH 1, Sarajevo 71000, Bosna i Hercegovina Phone: +387 33 281 633 Fax: +387 33 223 504 E-mail: ured.ministra@mpr.gov.ba Personal information Born on April 3, 1980 in Mostar Occupation: Law graduate Oženjen, otac jednog djeteta Work experience 2023 - Minister of Justice of Bosnia and Herzegovina 2015 - 2023 Attorney - Partner at the Joint Law Office in Mostar 2011 - 2015 Attorney at Law Office ""Davor Bunoza"" 2007 - 2011 lawyer at the Association ""Vaša prava BiH"" 2006 - 2007 trainee at the Joint Law Office ""Sesar - Ćurić - Miletić"" Obrazovanje i osposobljavanje 2011: Lawyer's exam 2008: Judical exam 2005: Graduated in Law, Faculty of Law, University of Mostar Publications D. Bunoza et al., ""INTERNATIONAL PROTECTION - ASYLUM in practice in Bosnia and Herzegovina"", Association Vaša Prava Bosnia and Herzegovina, Sarajevo, 2016. V. Haubrich, E. Rechner and D. Bunoza, ""Electronic communication in civil proceedings in Bosnia and Herzegovina - modernization and harmonization with the acquis communautaire"", Proceedings of the Current Issues in Civil and Commercial Legislation and Legal Practice, Mostar, 2021. Viktorija Haubrich and Davor Bunoza ''Cooperation between the courts of the Member States in the taking of evidence in civil and commercial matters (Regulation 2020/1783) - Bosnia and Herzegovina in the process of European integration'', Mostar 2023 Ilija Musa and Davor Bunoza ""REPUTATION AND HONOR"" public, legal regulation and judicial practice in Bosnia and Herzegovina, Mostar 2024 Additional information Participant and lecturer in many seminars on the protection of human rights, religious freedom, discrimination, fair trial, media freedom, international protection and refugee law Participant and representative of the non-governmental sector in the implementation of European standards and the EU acquis into the legal regulations of Bosnia and Herzegovina relating to immigration and asylum",1993,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,fab825da65dcc4ff8e461e88025ba9da
https://mpr.gov.ba/en/secretary-of-the-ministry-of-justice-of-bosnia-and-herzegovina,Secretary of the Ministry of Justice of Bosnia and Herzegovina,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Secretary of the Ministry of Justice of BiH,"Secretary of the Ministry of Justice of Bosnia and Herzegovina Željko Bogut, Secretary of the Ministry of Justice of Bosnia and Herzegovina Contact Address: Trg BiH 3, Sarajevo 71000, Bosna i Hercegovina Phone: + 387 33 281 508 Fax: + 387 33 201 036 Address: Trg BiH 3, Sarajevo 71000, Bosna i Hercegovina Phone: + 387 33 281 508 Fax: + 387 33 201 036",351,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,38d8e05e0b2b28f9568ac757f402f307
https://mpr.gov.ba/en/deputy-minister-of-justice-of-bih,Deputy Minister of Justice of BiH,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Deputy Minister of Justice of BiH,"Deputy Minister of Justice of BiH Elvir Mahmuzić, Deputy Minister of Justice in the Council of Ministers of Bosnia and Herzegovina Contact Address: Trg BiH 3, Sarajevo 71000, Bosna i Hercegovina Phone: + 387 33 281 506 Fax: + 387 33 201 034 Personal data Date and place of birth: September 20, 1986, Tuzla, Bosnia and Herzegovina Marital status: married, father of two children Education VSS: Faculty of Law in Tuzla, University of Tuzla Secondary education: High school in Tuzla Primary school: ""Jala"" Primary School, Tuzla Foreign languages: English, Italian and German. Professional career legal advisor at Public Company ""BIT Centar"" d.o.o., Tuzla 2011 - 2023. Political career Councilor in the Tuzla Municipal Council 2012 – 2016. member of the Commission for Statutory Issues and Regulations, Tuzla Municipal Council 2012 - 2016. Councilor in the Tuzla City Council 2016 - 2020. President of the Commission for Statutory Issues and Regulations of the Tuzla City Council 2016 - 2020. President of the Commission for Statutory Issues and Regulations of the Tuzla City Council 2020 – today. holds the position of Secretary for International Cooperation of SDP BiH. He is the secretary of the Cantonal Organization of the SDP BiH Tuzla and a member of the Main Board of the SDP BiH. Other certifikat za položen kurs za informatičko-poslovno osposobljavanje certifikat za stečeno znanje i obavljenu praksu u okviru rada klimike izbjeličkog prava certifikat za obuku “Učešće građana i organizacija civilnog društva u donošenju odluka na lokalnom nivou” certifikat o završenom usavršavanju predsjednika i članova nadzornih odbora i uprava privrednih društava s učešćem državnog kapitala certifikat o obavljenoj edukaciji za akreditirane posmatrače izbora u Bosni i Hercegovini representative of Bosnia and Herzegovina at the competition in the field of International Public Law in 2008 in the United States of America (Washington D.C), and winner of a diploma from the Association of International Law Students. (ILSA - International Law Students Association).",2059,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,561ca9b416bb472e075f9b9391ac90b3
https://mpr.gov.ba/en/internal-audit-unit,Internal Audit Unit,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Internal Audit Office,"Internal Audit Unit Head of Internal Audit: Mirjana Palinić Address: Trg BiH 1, 71000 Sarajevo, Bosna i Hercegovina Phone: + 387 33 281 625 E-mail: mirjana.palinic@mpr.gov.ba Competences performing the function of internal audit in accordance with the Law on Internal Audit in the Institutions of Bosnia and Herzegovina, the Manual for Internal Audit with Standards of Internal Audit in the Institutions of Bosnia and Herzegovina and other by-laws prescribed by the Central Harmonization Unit of the Ministry of Finance and Treasury of Bosnia and Herzegovina (SHJ MFT); performing the internal audit function based on the Internal Audit Charter and the Agreement on the Performance of Internal Audit, signed by the head of the internal audit unit and the heads of institutions, in the manner prescribed by the Decision on Criteria for Establishing Internal Audit Units in the Institutions of Bosnia and Herzegovina; preparation of strategic, annual and individual audit plans, which are based on risk assessment and priorities established on that basis, which ensure efficient and effective use of available resources; performing internal audits (planning and preliminary activities, identifying and recording systems/processes/activities, assessing the internal control system, testing internal controls, evaluating the internal control system - recommendations for improving the internal control system, reporting), monitoring the implementation of recommendations, recording and documenting the audit process; initiating the engagement of necessary experts, cooperation with the chief auditor of the Office for the Audit of BiH Institutions or an auditor appointed by law or another expert auditor in the exchange of reports, documentation and opinions; issuing annual internal audit reports and, if necessary, periodic reports, cooperation with the CHU MFT and internal auditors in BiH institutions and at other levels of government in order to improve work and exchange experiences in the field of internal audit; preparation of training plans for internal auditors, effective use of resources allocated to the Unit for performing internal audit functions, ensuring high quality of internal audit activities and application of rules issued by SHJ MFT; performing other tasks in accordance with the legal and by-laws governing the field of internal audit in Bosnia and Herzegovina.",2385,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,9cc42b6a6779c802d40c3775da8da369
https://mpr.gov.ba/en/sector-for-personnel-general-and-financial-and-material-affairs,"Sector for personnel, general and financial and material affairs",ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,"Sector for Human Resources, General and Financial-Material Affairs","Sector for personnel, general and financial and material affairs Nada Lovrić, Assistant Minister Address: Trg BiH 1, Sarajevo 71000, Bosna i Hercegovina Phone: + 387 33 28 15 19 Fax: + 387 33 20 16 19 E-mail: nada.lovric@mpr.gov.ba Competences preparation of general acts of the Ministry, as well as analytical, informative and other materials within the framework of the prescribed methodology; management of human resources in the Ministry, implementation of the procedure of tenders or advertisements and cooperation with the Civil Service Agency and the Civil Service Board for Appeals; keeping personal records of employees, drawing up individual acts related to rights, duties and responsibilities from the employment relationship or in relation to the employment relationship; taking care of publicizing the work of the Ministry; enabling free public access to information within the Ministry's jurisdiction; proofreading of written materials and translation of texts into foreign languages and from foreign languages into languages that are in official use in BiH; performing clerical, archive, courier and driver duties for the needs of the Ministry; preparation of financial plans and final accounts of the Ministry, public procurement for the needs of the Ministry; calculations and payments of salaries and other benefits to employees; carrying out cashier and bookkeeping tasks, and other financial tasks for the needs of the Ministry. Department for Personnel and General Affairs Phone: + 387 33 28 1519 Fax: + 387 33 20 16 19 Department for Financial Material Affairs and Public Procurement Mario Dugandžić, head of department Phone: + 387 33 28 16 01 Fax: + 387 33 20 16 19 E-mail: mario.dugandzic@mpr.gov.ba",1724,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,83221f56681b9717204d5050a1926589
https://mpr.gov.ba/en/administration-sector,Administration Sector,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Administration Sector,"Administration Sector Competences drafting laws and other regulations in the field of administration at the state level, registration and keeping of registers: associations, foundations, offices of foreign organizations, higher-level alliances and associations and legal entities established by institutions of Bosnia and Herzegovina, as well as churches and religious communities, giving opinions on drafts and proposals for laws, decisions, instructions, conclusions, solutions and other normative acts regarding issues related to countermeasures, the organization and functioning of the administrative bodies of Bosnia and Herzegovina and their mutual relations, as well as on the rulebooks on the internal organization of the institutions of Bosnia and Herzegovina, monitoring the situation and proposing measures to solve problems in the field of administration at the state level, preparation of materials for the Council of Ministers of Bosnia and Herzegovina according to the Law on the Use of Names of Bosnia and Herzegovina, approval of the production and use of seals in the institutions of Bosnia and Herzegovina, taking professional exams for secondary, higher and university education, in accordance with the Decision on the conditions and manner of taking the professional administrative exam for trainees and employees at the level of BiH, recognition of passed professional administrative exams, in accordance with the Decision on the conditions and manner of taking the professional administrative exam for trainees and employees at the level of BiH, conducting administrative proceedings and resolving the most complex administrative matters in the first-instance proceedings (special investigation proceedings) under the authority of the Ministry, resolving simpler administrative matters in the first-instance proceedings (shortened investigation proceedings) under the authority of the Sector. Department of Registers and Education Dijana Beribaka, acting head of department Phone: + 387 33 28 15 78 Fax: + 387 33 20 16 83 E-mail: dijana.beribaka@mpr.gov.ba Department of Administration Nina Šantić, head of department Phone: + 387 33 28 16 21 Fax: + 387 33 20 16 83 E-mail: nina.santic@mpr.gov.ba Senad Oglečevac, šef odsjeka E-mail: senad.oglečevac@mpr.gov.ba",2283,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,7fa2187cac5c1c67a46407f58f4ac80c
https://mpr.gov.ba/en/sector-for-execution-of-criminal-sanctions-and-operation-of-penal-institution,Sector for execution of criminal sanctions and operation of penal institution,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Sector for execution of criminal sanctions and operation of penal institutions,"Sector for execution of criminal sanctions and operation of penal institution Mahir Delić, Assistant Minister Address: Trg BiH 1, 71000 Sarajevo, Bosna i Hercegovina Phone: + 387 33 28 15 52 Fax: + 387 33 20 16 40 E-mail: mahir.delic@mpr.gov.ba Competences execution of criminal sanctions, detention and other measures of the Court of Bosnia and Herzegovina, execution of final decisions of foreign courts for acts provided for by the Law of Bosnia and Herzegovina, if a special law of Bosnia and Herzegovina or an international treaty, to which Bosnia and Herzegovina is a signatory, does not stipulate otherwise, execution of a criminal sanction of detention or other measures imposed by the Court of Bosnia and Herzegovina against foreign citizens or stateless persons, unless otherwise stipulated by a special law of Bosnia and Herzegovina or an international treaty to which Bosnia and Herzegovina is a signatory, execution of the criminal sanction pronounced in the entity courts for the acts provided for in the Criminal Code of Bosnia and Herzegovina, and at the request of the convicted person, preparation of legal and by-law regulations in the area of the system of execution of criminal sanctions at the state level, giving opinions and consent in the implementation of the Law or other regulations, conducting professional education for prison officers, regulating the conditions of the program and the method of passing the professional examination of the institute officers, inspection supervision over the work of the institution for the execution of criminal sanctions, inspection supervision over the implementation of the process of re-education of convicted persons, inspection supervision over the exercise of the rights of persons deprived of liberty, processing of a request for pardon, transfer and conditional release of prisoners.",1856,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,790e9ee2a473e43d6b9726fcbf60b394
https://mpr.gov.ba/en/sector-for-judicial-authorities,Sector for Judicial Authorities,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Sector for Judicial Bodies,"Sector for Judicial Authorities Aleksandra Jošilo, Assistant Minister Address: Trg BiH 1, 71000 Sarajevo, Bosna i Hercegovina Phone: + 387 33 28 15 43 Fax: + 387 33 20 16 25 E-mail: aleksandra.josilo@mpr.gov.ba Competences drafting laws and other regulations in the field of justice at the state level, monitoring the situation and proposing measures to solve problems in the field of justice at the state level, preparation of analyses, reports, information, research programs and other expert materials in the field of justice at the state level, providing expert opinions on draft laws and other regulations of the institutions of Bosnia and Herzegovina, analysis and making proposals for harmonizing regulations with the law from international conventions, approval of misdemeanor orders under the Law on Misdemeanors of BiH, implementation of procedures related to taking the bar exam, in accordance with the provisions of the BiH Bar Exam Law, cooperation with international criminal courts, maintaining a central database for criminal offenses for which the CPC of BiH and international agreements provide for centralization. Department for Normative and Legal Affairs Fatima Bašić, head of department Phone: + 387 33 28 15 43 Fax: + 387 33 20 16 25 E-mail: fatima.basic@mpr.gov.ba Department for cooperation with domestic and international judicial bodies and comparative law Phone: + 387 33 28 15 43 Fax: + 387 33 20 16 25",1431,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,0b46d32a76dbe42d4e0ce78680783811
https://mpr.gov.ba/en/sector-for-international-and-inter-entity-legal-assistance-and-cooperation,Sector for international and inter-entity legal assistance and cooperation,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Sector for international and inter-entity legal assistance and cooperation,"Sector for international and inter-entity legal assistance and cooperation Dalibor Matić, Assistant Minister Address: Trg BiH 1 , 71000 Sarajevo, Bosna i Hercegovina Phone: + 387 33 28 15 56 Fax: + 387 33 20 16 53 E-mail: dalibor.matic@mpr.gov.ba Competences provision of international legal assistance in criminal and civil matters based on international multilateral and bilateral agreements, cooperation with domestic and international judicial bodies, extradition procedures for suspects, accused and convicted persons, transfers of criminal proceedings from one state to another, transfers of convicted persons and handling requests for taking over the execution of foreign court decisions in criminal, civil and other matters, acting on letters rogatory for international criminal, civil and other legal assistance, proceeding according to the Convention on Civil Legal Aspects of International Child Abduction /Return of Illegally Abducted and Detained Children/, proceeding according to the convention on the realization of alimony claims abroad, preparation of analyses, reports, information and other expert materials within the competence of the Sector, monitoring the situation and proposing measures to determine policy and solve problems in the field of international legal assistance and cooperation, implementation of procedures for concluding international agreements in the field of providing international legal assistance as well as procedures for accession to international conventions in this field, certification of documents intended for use abroad Department for International Legal Assistance and Cooperation in Criminal Matters Neven Kurtović, head of department Phone: + 387 33 28 15 68 Fax: + 387 33 20 16 53 E-mail: neven.kurtovic@mpr.gov.ba Department for international legal assistance and cooperation in civil matters Olga Lučić-Radić, Head of Department Phone: + 387 33 28 15 82 Fax: + 387 33 20 16 53 E-mail: lucic-radic@mpr.gov.ba Department for inter-entity cooperation and coordination Phone: + 387 33 28 15 56 Fax: + 387 33 20 16 53 International Contracts Department Phone: + 387 33 28 16 20 Fax: + 387 33 20 16 53",2154,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,2ab13fba68ec42cd472b3cccbd44099c
https://mpr.gov.ba/en/judicial-police-department,Judicial Police Department,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Judicial Police Department,"Judicial Police Department Office of the Commander of the Judicial Police of BiH Phone: +387 33 728854 Fax: +387 33 728855 Office of the Shift Commander of the Judicial Police of BiH Phone/Fax: +387 33 728856 E-mail: sudska.policija@mpr.gov.ba Competences obtaining information execution of the orders of the Court of Bosnia and Herzegovina for the forced bringing of witnesses and accused persons bringing convicted persons to institutions for the execution of criminal sanctions maintaining order in courtrooms security of judges and officials of the Court of Bosnia and Herzegovina and the Prosecutor's Office of Bosnia and Herzegovina internal security of the complex of judicial institutions implementation of orders of the Court of Bosnia and Herzegovina for extradition, and other orders that ensure the successful conduct of court proceedings",850,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,46cafe7799dcc57d89be815959fe326e
https://mpr.gov.ba/en/detention-unit-of-the-institute-for-the-execution-of-criminal-sanctions,Detention unit of the Institute for the Execution of Criminal Sanctions,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Detention Unit of the Institution for the Execution of Criminal Sanctions,"Detention unit of the Institute for the Execution of Criminal Sanctions Competences execution of custody measures determined by the decision of the Criminal Division of the Court of Bosnia and Herzegovina, ensuring the conditions for serving detention measures determined by the decision of the Criminal Division of the Court of Bosnia and Herzegovina, the work of the Institutional Police Department at the state level, that is, the security service in the Detention Unit, in accordance with the law and accepted international standards.",538,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,9f518b6a2ae6ab23ece6a0244b95cdd3
https://mpr.gov.ba/en/department-of-institutional-police-at-the-state-level,Department of Institutional Police at the state level,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,State-level Department of Correctional Police,"Department of Institutional Police at the state level Contact Phone: + 387 33 70 72 81 Fax: + 387 33 70 72 80 Competences The security service in the Detention Unit of the Court of Bosnia and Herzegovina, in accordance with the law and accepted international standards, namely: security of detainees external and internal security of the Detention Unit and its facilities implementation of other security measures implementing measures to maintain house rules other orders ensuring the smooth functioning of the Detention Unit of the Court of Bosnia and Herzegovina",565,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,8de40d98570023c65a45000d41917088
https://mpr.gov.ba/en/office-for-the-pledge-registry-and-computerization,Office for the Pledge Registry and Computerization,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Office for the Pledge Registry and Computerization,"Office for the Pledge Registry and Computerization The register of pledges was established for the purpose of registration and obtaining information about pledges, special ownership rights, related rights, foreign rights and previously acquired rights in accordance with the Framework Law on Pledges (""Official Gazette of BiH"" 28/04). This Register ensures the establishment of a modern automated system for the registration of claims on movable property within Bosnia and Herzegovina. The register of pledges is an independent internal organizational unit within the Ministry of Justice of BiH. By clicking on the link www.reg-zaloga-bih.gov.ba, the website of the Register of Pledges opens. Contact Head of the Pledge Registry Office Phone: + 387 33 72 16 09 E-mail: jugoslav.lalovic@mpr.gov.ba Expert Advisor for the Pledge Registry Phone: + 387 33 72 16 08 Pledge Registry Help Desk E-mail: pomoc@reg-zaloga-bih.gov.ba",922,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,4d02a06d7d36c689bdaf77ea91b49166
https://mpr.gov.ba/en/administrative-inspectorate,Administrative Inspectorate,ostalo,html,text/html; charset=utf-8,,https://mpr.gov.ba/en/sitemap,Sitemap,Administrative Inspectorate,"Administrative Inspectorate Emir Mehmedović, Chief Administrative Inspector Address: Trg BiH 1, 71000 Sarajevo, Bosna i Hercegovina Phone: + 387 33 Fax: + 387 33 20 17 38 E-mail: emir.mehmedovic@mpr.gov.ba Competences control of the application of regulations related to the organization and way of working of administrative bodies, control of resolving administrative matters within the prescribed deadlines, control of the correct application of regulations in administrative proceedings, control of the method of collecting evidence in administrative proceedings, control of the realization of rights, legal interests and the fulfillment of obligations of citizens, public corporations, chambers, public enterprises and other legal entities, in administrative proceedings, control of regulations in the field of labor relations in administrative bodies, control of the implementation of administrative decisions, control of the provision of legal aid, control of keeping records on administrative cases, control of the application of regulations on office operations, preparation of analyses on the situation in the field of law enforcement",1143,0,False,text_extracted,False,not_relevant_enough,unknown_review_needed,ee1db4caede8ef7c15d67dc1ec71d282
