source_url,title,category,subsection,priority,source,document_type,text,text_length,keep,hash
https://mpr.gov.ba/bs/kontakt9,Kontakt,kontakt_i_nadleznosti,,normal,sitemap,html,Kontakt Dodatne informacije u vezi registracije udruženja mogu se dobiti u Sektoru za upravu Ministarstva pravde Bosne i Hercegovine. Kontakti: E-mail: Nina.santic@mpr.gov.ba E-mail: Tanja.mojsilovic@mpr.gov.ba E-mail: Velinka.lucic@mpr.gov.ba E-mail: Arijana.begovic@mpr.gov.ba Fax: +387 33 201 683 Dostavljanje zahtjeva Ministarstvu Podnositelj zahtjeva može zahtjev Ministarstvu dostaviti: Poštom na adresu: Ministarstvo pravde Bosne i Hercegovine Trg Bosne i Hercegovine broj 1 71000 Sarajevo Lično: Pisarnica Ministarstva 10. sprat ZGRADE PRIJATELJSTVA IZMEĐU GRČKE I BOSNE I HERCEGOVINE,592,True,ba516800763ee1d830a7a79cc1adb199
https://mpr.gov.ba/bs/fondacije,Fondacije,registracija,fondacije,normal,sitemap,html,"Fondacije Zakonom o udruženjima i fondacijama Bosne i Hercegovine (''Službeni glasnik BiH'', broj: 32/01, 42/03, 63/08, 76/11 i 94/16),(u daljem tekstu: Zakon), uređuje se osnivanje, organi i pravni položaj udruženja i fondacija, registracija, imovina, prestanak rada i brisanje iz Registra, statusne promjene i druga pitanja značajna za rad udruženja i fondacija koji izaberu da se registriraju u skladu s ovim zakonom na nivou Bosne i Hercegovine. Neslužbena prečišćena verzija Zakona dostupna je u dokumentima. Upis u registar udruženja, fondacija, stranih i međunarodnih udruženja i fondacija se vrši u skladu sa Zakonom i Pravilnikom o načinu vođenja registra udruženja i fondacija Bosne i Hercegovine i stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija (''Službeni glasnik BiH'', broj: 68/18 ), ( u daljem tekstu: Pravilnik).",858,True,5d2fc435883f101a81e60e27e773fe0b
https://mpr.gov.ba/bs/kako-osnovati-fondaciju,Kako osnovati fondaciju?,registracija,fondacije,high,manual,html,"Kako osnovati fondaciju? Fondacija je pravna osoba koja nema svoje članstvo, a čiji je cilj upravljanje određenom imovinom u općem interesu ili u dobrotvorne svrhe. Osnivači fondacije ne moraju biti državljani Bosne i Hercegovine niti pravne osobe koje su registrovane u Bosni i Hercegovini. Fondacija može biti osnovana jednostranom izjavom volje, ugovorom, testamentom, legatom ili drugim odgovarajućim pravnim aktom. Osnivački akt fondacije sadrži: Osnivački akt fondacije sadrži: a) ime i prezime, odnosno naziv osnivača i njegovo prebivalište, odnosno sjedište; b) naziv fondacije; c) sjedište i adresu fondacije; d) ciljeve i djelatnosti fondacije; e) iznos novčanih sredstava ili drugih vidova imovine koju osnivač ulaže, a koji ne može biti manji od dvije hiljade konvertibilnih maraka; f) ime i prezime i adresu lica ovlaštenog za obavljanje poslova upisa u Registar; g) ime, prezime i potpis osnivača; h) broj i datum osnivačkog akta. Odluku o osnivanju fondacije potpisuje osnivač i ista sadrži datum i broj protokola,a ako je osnivač fondacije pravna osoba, odluku potpisuje osoba ovlaštena za zastupanje te pravne osobe. Statut fondacije sadrži: a) naziv, skraćeni naziv ukoliko postoji i sjedište fondacije; b) ciljeve i djelatnosti fondacije; c) organi fondacije, način na koji se biraju, ovlaštenja koja imaju, kvorum i pravila glasanja, trajanje mandata, lice ovlašteno da sazove upravni odbor, uslovi i način raspuštanja, odnosno prestanak rada; d) pravila upravljanja i korištenja imovine fondacije; d1)moguće korisnike sredstava fondacije; e) postupci za izmjenu i dopunu statuta, kao i ovlaštenje i postupci donošenja ostalih općih akata; f) uslovi i postupak za spajanje i podjelu ili prestanak rada fondacije, uključujući sva pravila glasanja za koja je potreban poseban kvorum ili kvalifikovana većina; g) kriteriji za raspolaganje imovinom fondacije u slučaju prestanka rada fondacije; i h) opis oblika i sadržaj pečata i znaka fondacije Statut fondacije donosi Upravni odbor fondacije i isti potpisuje predsjednik Upravnog odbora fondacije. Statut sadrži datum i broj protokola.",2104,True,bdf92ea926c21fbf37688fb187a4566c
https://mpr.gov.ba/bs/registracija-fondacije,Registracija fondacije,registracija,fondacije,high,manual,html,"Registracija fondacije Zahtjev za upis u registar udruženja ili fondacija podnosi se Ministarstvu na Obrascu 1, s popisom osnivača udruženja ili fondacije na Obrascu 1.1. Zahtjev se popunjava elektronski, latiničnim ili ćiriličnim pismom, na jednom od tri službena jezika koji su u upotrebi u Bosni i Hercegovini, u odgovarajuće rubrike. Zahtjev potpisuje osoba ovlaštena u osnivačkom aktu udruženja ili fondacije, da u ime osnivača podnese zahtjev za upis u registar. Zahtjev i prilozi zahtjeva se predaju u originalu ili ovjerenoj kopiji ne starijoj od tri mjeseca, u jednom primjerku, izuzev statuta koji se predaje u dva primjerka. U zahtjevu za upis udruženja ili fondacije, podnosilac zahtjeva razvrstava udruženje ili fondaciju u skladu s ciljevima i djelatnostima udruženja ili fondacije. Udruženje ili fondacija samostalno utvrđuju ciljeve i djelatnosti, u skladu s Ustavom i Zakonom. Udruženje ili fondacija se samostalno razvrstavaju u skladu s vlastitim opredjeljenjem u jedno ili više područja djelovanja, a podaci se unose u registar udruženja i fondacija. Uz zahtjev za upis u registar fondacije (Obrazac 1), s podacima iz člana 7. stav 1. ovog pravilnika i popis osnivača fondacije (Obrazac 1.1.), podnosilac zahtjeva prilaže: a) osnivački akt fondacije, u skladu s članom 23. Zakona; b) ovjerene kopije ličnih karata osnivača građana Bosne i Hercegovine, odnosno pasoša – osnivača stranca, ili izvod iz registra za osnivača pravnu osobu ili drugi pravni akt kojim se dokazuje svojstvo pravne osobe osnivača fondacije; c) statut fondacije u dva primjerka, u skladu s članom 24. Zakona; d) ličnu ispravu, odnosno izvod iz registra, kojim se dokazuje identitet osnivača, kada je fondacija osnovana jednostranom izjavom volje, ugovorom, testamentom, legatom ili drugim odgovarajućim pravnim aktom; e) ovjerenu izjavu podnosioca zahtjeva kojom pod punom moralnom, materijalnom i krivičnom odgovornošću izjavljuje da fondacija u osnivanju nije registrirana pod istim nazivom kod drugog registarskog tijela u Bosni i Hercegovini; f) odluku osnivača o imenovanju upravnog odbora fondacije koja sadrži imena, prezimena i adrese imenovanih osoba, njihove dužnosti u upravnom odboru fondacije, trajanje mandata, stupanje na snagu odluke, datum, broj i potpis osnivača fondacije; g) izjave članova upravnog odbora fondacije o prihvatanju članstva u upravnom odboru fondacije, ovjerene od nadležnog tijela; h) odluku upravnog odbora fondacije o imenovanju osobe ovlaštene za zastupanje fondacije, koja sadrži ime, prezime i adresu osobe imenovane za zastupanje fondacije, trajanje mandata, stupanje na snagu odluke, datum, broj i potpis predsjednika upravnog odbora fondacije; i) ovjeren potpis osobe za zastupanje fondacije; j) primjerak znaka fondacije, ako je propisan odredbom statuta; k) prijevod naziva fondacije na jezike u službenoj upotrebi u Bosni i Hercegovini, iz člana 7. st. (5) i (7) Zakona, ovjeren od ovlaštenog sudskog tumača; l) prijevod naziva fondacije na strani jezik, ako fondacija u skladu sa statutom ima naziv i na stranom jeziku, ovjeren od ovlaštenog sudskog tumača; m) saglasnost iz člana 7. stav (6) Zakona ako se u naziv fondacije unosi ime neke fizičke osobe; n) saglasnost nadležnog tijela grada, općine ili naseljenog mjesta o upotrebi naziva grada, općine ili naseljenog mjesta u nazivu fondacije; o) iznos novčanih sredstava ili drugih vidova imovine koju osnivač ulaže pri osnivanju fondacije; p) dokaz o uplati administrativne takse, i r) drugi dokaz u skladu sa statutom fondacije.",3524,True,71a1004c6ee4a2a88b530fe7720f5ccf
https://mpr.gov.ba/bs/meni/menu_cmkn7mhwv000nio3u6cma6p4c,Kontakt,ostalo,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Registracije | Fondacije | Registracija fondacije | Kontakt Kontakt,385,True,b7e127f1ffcf2e10793a360b40e59479
https://mpr.gov.ba/bs/obrasci9,Obrasci,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Registracije | Fondacije | Obrasci Obrasci,360,True,d9c411fe983aded68990b9e1871eba08
https://mpr.gov.ba/bs/administrativna-taksa9,Administrativna taksa,registracija,fondacije,high,manual,html,"Administrativna taksa Podnosilac zahtjeva je obavezan uz zahtjev dostaviti i dokaz o uplati administrativne takse za spise i radnje u određenoj upravnoj stvari kod Ministarstva, u trenutku podnošenja zahtjeva. Administrativna taksa u składu sa Tarifnim brojem 108. Zakona o administrativnim taksama („Službeni glasnik BiH“, br. 16/02, 19/02, 43/04, 8/06, 76/06, 76/07 i 98/12 iznosi: a) na zahtjev za upis u registar udruženja 200,00 KM; b) na zahtjev za upis u registar fondacija 200,00 KM; c) na zahtjev za upis u registar stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija 200,00 KM; d) na zahtjev za upis promjena u registru udruženja i fondacija i stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija 50,00 KM; e) na zahtjev za upis brisanja iz registra udruženja i fondacija i stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija 10,00 KM; f) na zahtjev za izdavanje izvoda iz registra 20,00 KM; g) na zahtjev za izdavanje prijepisa rješenja 20,00 KM. Broj računa na koji se taksa uplaćuje je ŽIRO RAČUN MINISTARSTVA FINANSIJA I TREZORA BiH Depozitni račun, broj računa 3380002210018390 Unicredit banka d.d. Mostar Depozitni račun, broj računa 5517902220404858 Unicredit banka a.d. Banja Luka Depozitni račun, broj računa 5556000060067744 Nova banka a.d. Banja Depozitni račun, broj računa 1341021020000276 Asa banka Naša i snažna d.d. Sarajevo VRSTA PRIHODA: 722574 BUDŽETSKA ORGANIZACIJA: 2601999 U rubriku: Svrha doznake, upisuje se: Taksa na zahtjev za ... , a taksa se uplaćuje u korist: Budžeta BiH. Žalbe upućene na rješenja Ministarstva pravde BiH: taksa za žalbe protiv rješenja 10,00 KM brojevi računa kod banaka ostaju isti vrsta prihoda: 722102 budžetska organizacija: 2601999 u svrhu: taksa na žalbu u korist budžeta BiH",1813,True,f1fa77b9f4b92200bd0a53f1caaeb28b
https://mpr.gov.ba/bs/kako-registrovati-ured-ili-predstavnistvo-strane-nevladine-organizacije,Kako registrovati ured ili predstavništvo strane nevladine organizacije?,kontakt_i_nadleznosti,,normal,sitemap,html,"Kako registrovati ured ili predstavništvo strane nevladine organizacije? Strano ili međunarodno udruženje ili fondacija i druga neprofitna organizacija (u daljem tekstu: strana nevladina organizacija) može u Bosni i Hercegovini registrovati svoj ured ili predstavništvo. Zahtjev za upis ureda ili predstavništva strane nevladine organizacije podnosi se Ministarstvu na Obrascu 4. Zahtjev sa prilozima popunjava se kompjuterski, latiničnim ili ćiriličnim pismom, na jednom od službenih jezika u Bosni i Hercegovini, u okviru odgovarajuće rubrike. Zahtjev i prilozi uz zahtjev dostavljaju se u jednom primjerku. Zahtjev se predaje u originalu, a prilozi uz zahtjev predaju se u originalu ili ovjerenoj fotokopiji ne starijoj od tri mjeseca. Zahtjev za upis u Registar potpisuje osoba ovlaštena za zastupanje ureda ili predstavništva strane nevladine organizacije, odnosno subjekt ovlašten za obavljanje poslova upisa u Registar.",926,True,49ab8f5606e62955e8723cf51dd25300
https://mpr.gov.ba/bs/potrebna-dokumentacija5,Potrebna dokumentacija,registracija,,normal,sitemap,html,"Potrebna dokumentacija Strano ili međunarodno udruženje ili fondacija i druge neprofitne organizacije (u daljnjem tekstu: strana nevladina organizacija), mogu osnovati ured, predstavništvo ili drugi organizacijski oblik (u daljnjem tekstu: ured ili predstavništvo) u Bosni i Hercegovini. Zahtjev za upis ureda ili predstavništva strane nevladine organizacije podnosi se Ministarstvu na Obrascu 4. Zahtjev s prilozima popunjava se kompjuterski, latiničnim ili ćiriličnim pismom, na jednom od službenih jezika u Bosni i Hercegovini, u okviru odgovarajuće rubrike. Zahtjev i prilozi uz zahtjev dostavljaju se u jednom primjerku. Zahtjev se predaje u originalu, a prilozi uz zahtjev predaju se u originalu ili ovjerenoj kopiji, ne stariji od tri mjeseca. Zahtjev za upis u registar potpisuje ovlaštena osoba za zastupanje ureda ili predstavništva strane nevladine organizacije, odnosno osoba ovlaštena da obavi poslove upisa u registar. Uz zahtjev za upis ureda ili predstavništva strane nevladine organizacije u registar kod Ministarstva pravde Bosne i Hercegovine, prilaže se: a) rješenje o registraciji ili izvod iz registra strane nevladine organizacije iz domicilne zemlje ili druga pisana isprava kada prema zakonu domicilne zemlje nije propisana registracija nevladine organizacije; b) ako dokaz iz stava 1. tačke a) ovoga člana ne sadrži podatke o statutarnim ciljevima i djelatnostima strane nevladine organizacije, prilaže i statut ili neki drugi unutrašnji akt strane nevladine organizacije na osnovu kojeg Ministarstvo utvrđuje ciljeve i djelatnost strane nevladine organizacije iz razloga što ured ili predstavništvo može u Bosni i Hercegovini obavljati samo te registrirane ciljeve i djelatnosti ili njihov dio; c) odluka ovlaštenog tijela strane nevladine organizacije o otvaranju ureda ili predstavništva u Bosni i Hercegovini u kojoj su navedeni: ciljevi i djelatnosti, sjedište i adresa, ime i prezime osobe ovlaštene za zastupanje i opis pečata i znaka ureda ili predstavništva u Bosni i Hercegovini; d) ovjerena kopija lične karte osobe ovlaštene za zastupanje ureda ili predstavništva strane nevladine organizacije, a ako je osoba za zastupanje ureda ili predstavništva strane nevladine organizacije stranac, ovjerena kopija pasoša i dozvole boravka u Bosni i Hercegovini; e) ovjeren potpis osobe ovlaštene za zastupanje ureda ili predstavništva strane nevladine organizacije od nadležnog tijela; f) dokaz o uplati administrativne takse. Prilozi navedeni u stavu 1. tač. a), b) i c) ovog člana moraju biti ovjereni od nadležnog tijela s apostille pečatom u domicilnoj zemlji i prevedeni na jedan od službenih jezika koji su u upotrebi u Bosni i Hercegovini od ovlaštenog sudskog tumača, te ovjereni kod nadležnog tijela Bosne i Hercegovine, ako posebnim propisom nije drugačije regulirano.",2806,True,cf3a87f442efa6b5694fd0adfb78bd4f
https://mpr.gov.ba/bs/obrasci21,Obrasci,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Registracije | Uredi ili predstavništva stranih nevladnih organizacija | Obrasci Obrasci,406,True,e3d42ad92ccfe7de12b10e3fabfeffa3
https://mpr.gov.ba/bs/administrativna-taksa21,Administrativna taksa,registracija,strane_nvo,medium,manual,html,"Administrativna taksa Podnosilac zahtjeva je obavezan uz zahtjev dostaviti i dokaz o uplati administrativne takse za spise i radnje u određenoj upravnoj stvari kod Ministarstva, u trenutku podnošenja zahtjeva. Administrativna taksa u składu sa Tarifnim brojem 108. Zakona o administrativnim taksama („Službeni glasnik BiH“, br. 16/02, 19/02, 43/04, 8/06, 76/06, 76/07 i 98/12)iznosi: a) na zahtjev za upis u registar udruženja 200,00 KM; b) na zahtjev za upis u registar fondacija 200,00 KM; c) na zahtjev za upis u registar stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija 200,00 KM; d) na zahtjev za upis promjena u registru udruženja i fondacija i stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija 50,00 KM; e) na zahtjev za upis brisanja iz registra udruženja i fondacija i stranih međunarodnih udruženja i fondacija i drugih neprofitnih organizacija 10,00 KM; f) na zahtjev za izdavanje izvoda iz registra 20,00 KM; g) na zahtjev za izdavanje prijepisa rješenja 20,00 KM. Broj računa na koji se taksa uplaćuje je ŽIRO RAČUN MINISTARSTVA FINANSIJA I TREZORA BiH Depozitni račun, broj računa 3380002210018390 Unicredit banka d.d. Mostar Depozitni račun, broj računa 5517902220404858 Unicredit banka a.d. Banja Luka Depozitni račun, broj računa 5556000060067744 Nova banka a.d. Banja Luka Depozitni račun, broj računa 1341021020000276 Asa banka Naša i snažna d.d. Sarajevo VRSTA PRIHODA: 722574 BUDŽETSKA ORGANIZACIJA: 2601999 U rubriku: Svrha doznake, upisuje se: Taksa na zahtjev za ... , a taksa se uplaćuje u korist: Budžeta BiH. Žalbe upućene na rješenja Ministarstva pravde BiH: taksa za žalbe protiv rješenja 10,00 KM brojevi računa kod banaka ostaju isti vrsta prihoda: 722102 budžetska organizacija: 2601999 u svrhu: taksa na žalbu u korist budžeta BiH",1818,True,e6970f50503d980d199a8908eef67043
https://mpr.gov.ba/bs/registracija-pravnih-lica-koje-osnivaju-institucije-bosne-i-hercegovine,Registracija pravnih lica koje osnivaju institucije Bosne i Hercegovine,ostalo,,normal,sitemap,html,"Registracija pravnih lica koje osnivaju institucije Bosne i Hercegovine Parlamentarna skupština Bosne i Hercegovine na sjednici Predstavničkog doma, održanoj 30. septembra 2003.godine, i na sjednici Doma naroda, održanoj 30. septembra 2003. godine, usvojila je Zakon o registraciji pravnih lica koje osnivaju institucije Bosne i Hercegovine („Službeni glasnik BiH“, broj 37/03). U skladu sa odredbama ovog zakona, Ministarstvo pravde Bosne i Hercegovine je donijelo Pravilnik o načinu vođenja registra pravnih lica koje osnivaju institucije Bosne i Hercegovine(„Službeni glasnik BiH“, broj 05/05 i 37/13). Donošenjem ovog zakona pravno su uređeni uslovi i način registracije pravnih lica koje osnivaju institucije Bosne i Hercegovine, prava i obaveze registrovanih pravnih lica, postupak registracije, izmjene i dopune registracije, prestanak s radom registrovanih pravnih lica i druga pitanja u vezi registracije pravnih lica. Odredbe ovog zakona shodno se primjenjuju i na javne korporacije Bosne i Hercegovine uspostavljene u skladu s Aneksom IX Opšteg okvirnog sporazuma za mir u Bosni i Hercegovini. Registracija pravnih lica vrši se upisom u Registar pravnih lica Bosne i Hercegovine, koji vodi Ministarstvo pravde Bosne i Hercegovine. U skladu sa odredbama ovog zakona pravna lica su dužna su da se upišu u Registar.",1323,True,25e1fac716c167415d952e5067ca951d
https://mpr.gov.ba/bs/upis-u-registar-promjene-i-brisanje-iz-registra,"Upis u Registar, promjene i brisanje iz Registra",registracija,,normal,sitemap,html,"Upis u Registar, promjene i brisanje iz Registra Zahtjev za upis Pravilnikom o načinu vođenja Registra pravnih lica koje osnivaju institucije Bosne i Hercegovine (u daljem tekstu: Pravilnik), propisan je formular i sadržaj formulara Registra, forma i sadržaj zahtjeva za upis u Registar i formulari koji se prilažu uz zahtjev, postupak registracije i postupak izmjene i dopune registracije i druga pitanja od značaja za upis i vođenje Registra. Upis u Registar subjekta upisa, ili promjene podataka u Registru subjekta upisa, ili brisanja subjekta upisa iz Registra, vrši se na osnovu jedinstvenog zahtjeva na formularu broj 1, koji Ministarstvu podnosi ovlašćeno lice za zastupanje subjekta upisa. Zahtjev sadrži podatke koji se po zakonu upisuju u Registar. Podaci se upisuju u evidencijske listove, na formularu 2, i isti čine sastavni dio zahtjeva, što zavisi od vrste podataka koji su predmet upisa. Formulari čine sastavni dio Pravilnika, i isti su dostupni na web stranici Ministarstva pravde BiH. Formulari sadrže uputstvo o načinu popunjavanja. Popunjavaju se na pisaćoj mašini ili računaru, s tim da se isti ne mogu precrtavati niti brisati. Formulare možete preuzeti ovdje. Nazivi formulara Formular 1 ZAHTJEV ZA UPIS U REGISTAR PODATAKA PRAVNIH LICA BOSNE I HERCEGOVINE U DALJEM TEKSTU: SUBJEKT UPISA Formular 2 EVIDENCIJSKI LIST Prilog broj 1 - Podaci o nazivu, sjedištu i obliku subjekta upisa Prilog broj 2 - Podaci o vlasništvu (osnivačima) subjekta upisa Prilog broj 3 - Djelatnost, odnosno poslovi subjekta upisa Prilog broj 4 - Podaci o licu ovlašćenom za zastupanje subjekta upisa u pravnom prometu Prilog broj 5 - Podaci o osnovnom kapitalu, ulozima, dionicama i udjelima subjekta upisa Prilog broj 6 - Podaci o pečatu i znaku - logu subjekta upisa Prilog broj 7 - Popis članova upravnog odbora subjekta upisa Prilog broj 8 - Podaci o filijali ili drugom dijelu subjekta upisa Prilog broj 9 - Podaci o licu ovlašćenom za zastupanje filijale drugog dijela subjekta upisa u pravnom prometu Prilog broj 10 - Podaci o prestanku rada subjekta upisa Nastavak (11) - Pomoćni evidencijski list Formular 3 POPIS LICA OVLAŠĆENIH ZA ZASTUPANJE SUBJEKTA UPISA U PRAVNOM PROMETU Formular 4 POPIS LICA OVLAŠĆENIH ZA ZASTUPANJE SUBJEKTA UPISA U PRAVNOM PROMETU Formular 7 IZVOD IZ REGISTRA Upis u Registar Za upis u Registar subjekta upisa, uz zahtjev, prilažu se evidencijski listovi broj 1, 2, 3, 4. i 5, a broj 6. i 7. ako subjekat upisa koristi znak odnosno pečat, ili ima upravni odbor, a ukoliko subjekat upisa u svom sastavu ima filijalu ili druge dijelove sa ovlašćenjima u pravnom prometu, broj 8. i 9. 10 (ako pri upisu u Registar postoje filijale utvrđene u aktu subjekta upisa) i prilažu se sljedeće isprave i dokazi: statut ili osnivački akt subjekta upisa, ako ga ima ovjeren pečatom i/ili potpisom ovlašćenog lica; akt o imenovanju lica za zastupanje subjekta upisa i ovjeren potpis lica za zastupanje, na formularu 3; akt o imenovanju članova Upravnog odbora, ako ga ima; akt o imenovanju rukovodioca filijale i ovjeren potpis lica ovlašćenog za zastupanje; dokaz o uplati takse; i druge isprave i dokazi, ako Ministarstvo utvrdi da su potrebni radi utvrđivanja činjenica u postupku. Ako se filijala osniva poslije upisa subjekta upisa u Registar, uz zahtjev se prilaže izmjena i dopuna statuta, izmjene i dopune u kojima je utvrđeno postojanje filijale subjekta upisa i akti iz tačke 4) ovog akta. Zahtjev za upis sa prilozima evidencijskih listova, podnosi se u dva istovjetna primjerka, koje je potpisalo ovlašćeno lice za zastupanje subjekta upisa, odnosno jedno od ovlašćenih lica za zastupanje i ovjereni pečatom subjekta upisa (ako ga koristi). Isprave i dokazi podnose se u originalu, ovjerenom prepisu ili ovjerenoj kopiji, u jednom primjerku. Pravna lica upisana u Registar u skladu sa odredbama navedenog Zakona, obavljaju djelatnost utvrđenu svojim statutom ili osnivačkim aktom, u skladu sa Ustavom i zakonima Bosne i Hercegovine i imaju pravo da djeluju na cijeloj teritoriji Bosne i Hercegovine. Promjene podataka u registru Uz zahtjev za upis promjene podataka, koji nastaju kod registrovanog subjekta upisa, prilažu se evidencijski listovi broj 1. do 9. u kojima su od tih listova predviđeni podaci koji se mijenjaju: Upis u Registar promjene naziva, sjedišta i djelatnosti, uz zahtjev se prilaže izmjena i dopuna statuta ili osnivačkog akta, Upis u Registar promjene lica ovlašćenog za zastupanje subjekta upisa, uz zahtjev se prilaže akt o promjeni lica ovlašćenog za zastupanje, na formularu broj 4, Upis u Registar promjene članova upravnog odbora, uz zahtjev se prilaže akt o promjeni članova upravnog odbora, Dokaz o uplati takse. Brisanje iz registra Za upis u Registar prestanka sa radom subjekta upisa i brisanje iz Registra subjekta upisa, uz zahtjev se prilaže evidencijski list broj 10. i odluka o prestanku rada subjekta upisa, a uz zahtjev za brisanje filijale iz Registra prilaže se izmjena i dopuna statuta kao dokaz o prestanku rada filijale.",4998,True,ed12467cb3ba629f917199939baa68ca
https://mpr.gov.ba/bs/formulari31,Formulari,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Registracije | Pravna lica koje osnivaju institucije Bosne i Hercegovine | Formulari Formulari,412,True,b3a1854fbad37551ffd08bb99d4e15fd
https://mpr.gov.ba/bs/izvod-iz-registra,Izvod iz registra,ostalo,,normal,sitemap,html,"Izvod iz registra Na pismeni zahtjev ovlaštenog lica ili osnivača subjekta upisa Ministarstvo izdaje izvod iz Registra, na formularu broj 7. U formularu izvoda iz Registra upisuju se važeći podaci subjekta upisa. Na pismeni zahtjev ovlaštenog lica ili osnivača subjekta upisa Ministarstvo izdaje izvod iz Registra, na formularu broj 7. U formularu izvoda iz Registra upisuju se važeći podaci subjekta upisa.",407,True,c2f8cf13035f54846521b8f3c8addade
https://mpr.gov.ba/bs/javnost-registra,Javnost Registra,registri,,normal,sitemap,html,"Javnost Registra Registar je javan. Svako zainteresovano lice ima pravo na uvid u podatke sadržane u Registru subjekta upisa, osim uvida u lične podatke lica ovlašćenih za zastupanje. Podacima iz Registra Ministarstvo izdaje izvod iz Registra. Svako zainteresovano lice može da podnese zahtjev da mu se izda bilo koja kopija dokumenta iz Registra koja mu se mora dostaviti u roku od 15 dana od dana prijema zahtjeva u Ministarstvu.",431,True,744ee546c125f54f7fcde84b5ece4f7d
https://mpr.gov.ba/bs/administrativne-takse51,Administrativne takse,registracija,pravna_lica,medium,manual,html,"Administrativne takse Podnosilac zahtjeva je obavezan uz zahtjev dostaviti i dokaz o uplati administrativne takse za spise i radnje u određenoj upravnoj stvari kod Ministarstva, u trenutku podnošenja zahtjeva. Administrativna taksa u składu sa Tarifnim brojem 108. Zakona o administrativnim taksama („Službeni glasnik BiH“, br. 16/02, 19/02, 43/04, 8/06, 76/06, 76/07 i 98/12) iznosi: a) na zahtjev za upis u registar 200,00 KM; b) na zahtjev za upis promjena u Registru 200,00 KM; c) na zahtjev za upis brisanja iz Registra 200,00 KM; d) na zahtjev za izdavanje izvoda iz registra 20,00 KM; e) na zahtjev za izdavanje prijepisa Rješenja 20,00 KM. Broj računa: ŽIRO RAČUN MINISTARSTVA FINANSIJA I TREZORA BiH Depozitni račun, broj računa 3380002210018390 Unicredit banka d.d. Mostar Depozitni račun, broj računa 5517902220404858 Unicredit banka a.d. Banja Luka Depozitni račun, broj računa 5556000060067744 Nova banka a.d. Banja Luka Depozitni račun, broj računa 1341021020000276 Asa banka Naša i snažna d.d. Sarajevo Budžetska organizacija: 2601999 Šifra prihoda: 722565 Svrha: Registracija ili promjena u Registru subjekta upisa U korist: Budžeta BiH Žalbe upućene na rješenja Ministarstva pravde BiH: taksa za žalbe protiv rješenja 10,00 KM brojevi računa kod banaka ostaju isti vrsta prihoda: 722102 budžetska organizacija: 2601999 u svrhu: taksa na žalbu u korist budžeta BiH",1380,True,786fc52e0ac1150ced0c8de43e47dc99
https://mpr.gov.ba/bs/kontakt61,Kontakt,kontakt_i_nadleznosti,,normal,sitemap,html,Kontakt Dodatne informacije mogu se dobiti na brojeve telefona Sektora za upravu: Telefon 1: +387 33 281 585 Telefon 2: +387 33 281 580 Telefon 3: +387 33 281 621 Telefon 4: +387 33 281 579 Telefon 5: +387 33 281 609 Telefon 6: +387 33 281 604 Fax: +387 33 201 683,264,True,c253b6e057764c728440fbd0df61d331
